episode_id,player_idx,final_label,window_size,t_soft,phase_t_soft,delta_own_ship_ratio,start_own_ship_ratio,delta_own_prod_ratio,start_own_prod_ratio,delta_own_planet_ratio,start_own_planet_ratio,delta_ship_gap,start_ship_gap,delta_prod_gap,start_prod_gap,delta_n_own_planets,start_n_own_planets,delta_n_neutral_planets,start_n_neutral_planets,delta_n_enemy_planets,start_n_enemy_planets,delta_own_ships_total,start_own_ships_total,delta_own_prod_total,start_own_prod_total,delta_mean_own_ships,start_mean_own_ships,delta_max_own_ships,start_max_own_ships,delta_std_own_ships,start_std_own_ships,delta_own_fleets_count,start_own_fleets_count,delta_own_fleets_ships,start_own_fleets_ships,delta_enemy_fleets_count,start_enemy_fleets_count,delta_enemy_fleets_ships,start_enemy_fleets_ships,delta_fleet_balance,start_fleet_balance,delta_own_under_threat_count,start_own_under_threat_count,delta_own_under_threat_ships,start_own_under_threat_ships,delta_enemy_contested_count,start_enemy_contested_count,delta_neutral_contested_count,start_neutral_contested_count,delta_incoming_enemy_to_own,start_incoming_enemy_to_own,delta_incoming_own_reinforce,start_incoming_own_reinforce,delta_net_incoming_own,start_net_incoming_own,delta_closest_threat_dist,start_closest_threat_dist
75972657,1,0,30,93,0.6118,-0.06719999999999998,0.2453,-0.0519,0.3158,0.040200000000000014,0.2812,-225.0,-234.0,-15.0,-12.0,0.0,9.0,-7.0,11.0,3.0,12.0,-88.0,247.0,-5.0,24.0,-9.77,27.44,-25.0,83.0,-10.579999999999998,28.22,-5.0,29.0,-35.0,445.0,3.0,2.0,19.0,45.0,-54.0,400.0,0.0,1.0,-6.0,8.0,7.0,2.0,-3.0,3.0,19.0,45.0,-193.0,363.0,-212.0,318.0,-0.06359999999999999,0.1924
75972841,0,0,30,84,0.5563,-0.04209999999999997,0.3253,0.003599999999999992,0.3214,0.040200000000000014,0.2812,-346.0,112.0,-16.0,-5.0,0.0,9.0,-10.0,13.0,6.0,10.0,-53.0,322.0,-1.0,27.0,-5.890000000000001,35.78,-4.0,66.0,-1.5,21.26,7.0,1.0,61.0,24.0,1.0,6.0,41.0,92.0,20.0,-68.0,0.0,1.0,6.0,12.0,3.0,0.0,-1.0,1.0,46.0,21.0,46.0,0.0,0.0,-21.0,-0.2243,0.2995
75972841,1,1,30,84,0.5563,0.31739999999999996,0.2121,0.20650000000000002,0.381,0.2589,0.3125,346.0,-112.0,16.0,5.0,6.0,10.0,-10.0,13.0,0.0,9.0,293.0,210.0,15.0,32.0,10.440000000000001,21.0,-11.0,81.0,1.6499999999999986,23.87,1.0,6.0,41.0,92.0,7.0,1.0,61.0,24.0,-20.0,68.0,0.0,0.0,0.0,0.0,2.0,1.0,-4.0,4.0,39.0,0.0,59.0,7.0,20.0,7.0,-0.911,1.0
75976337,0,0,43,155,0.711,-0.26789999999999997,0.5486,-0.0711,0.4211,-0.017900000000000027,0.375,-369.0,88.0,-10.0,-11.0,1.0,9.0,2.0,1.0,1.0,14.0,-167.0,384.0,-4.0,32.0,-20.970000000000002,42.67,-24.0,110.0,-13.120000000000001,37.85,-2.0,12.0,-44.0,109.0,-1.0,28.0,22.0,272.0,-66.0,-163.0,3.0,1.0,45.0,12.0,-4.0,5.0,1.0,0.0,23.0,124.0,-6.0,62.0,-29.0,-62.0,-0.031099999999999996,0.043
75976337,1,1,43,155,0.711,0.2213,0.4229,0.046700000000000075,0.5658,-0.04760000000000009,0.5833,369.0,-88.0,10.0,11.0,1.0,14.0,2.0,1.0,1.0,9.0,202.0,296.0,6.0,43.0,12.060000000000002,21.14,169.0,57.0,42.54,14.37,-1.0,28.0,22.0,272.0,-2.0,12.0,-44.0,109.0,66.0,163.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,-43.0,47.0,0.0,141.0,43.0,94.0,0.6884,0.0571
75979513,0,0,25,64,0.5079,0.109,0.0861,0.06670000000000001,0.1833,0.1,0.15,-159.0,-108.0,-14.0,-5.0,3.0,3.0,-6.0,13.0,7.0,4.0,118.0,73.0,5.0,11.0,7.5,24.33,48.0,51.0,12.990000000000002,24.79,0.0,5.0,-17.0,60.0,-1.0,2.0,-14.0,26.0,-3.0,34.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.0,4.0,0.0,0.0,31.0,0.0,31.0,0.0,0.0,1.0
75979513,1,1,25,64,0.5079,0.25439999999999996,0.2134,0.28020000000000006,0.2667,0.2583,0.2,159.0,108.0,14.0,5.0,7.0,4.0,-6.0,13.0,3.0,3.0,277.0,181.0,19.0,16.0,-3.6099999999999994,45.25,12.0,94.0,-4.710000000000001,36.25,-1.0,2.0,-14.0,26.0,0.0,5.0,-17.0,60.0,3.0,-34.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,12.0,0.0,12.0,0.0,0.0,0.0,-0.7066,1.0
75984949,0,1,38,143,0.7487,0.047699999999999965,0.4504,0.07409999999999994,0.5278,0.0938,0.5,84.0,-20.0,15.0,9.0,3.0,16.0,-1.0,2.0,-2.0,14.0,328.0,463.0,8.0,57.0,12.690000000000001,28.94,92.0,81.0,18.04,24.9,9.0,26.0,277.0,434.0,8.0,20.0,74.0,280.0,203.0,154.0,2.0,1.0,24.0,6.0,4.0,7.0,1.0,0.0,82.0,73.0,156.0,122.0,74.0,49.0,-0.03689999999999999,0.1775
75984949,1,0,38,144,0.7539,0.0388,0.4248,-0.07400000000000001,0.4444,-0.0937,0.4375,33.0,-65.0,-17.0,-9.0,-3.0,14.0,-1.0,2.0,4.0,16.0,234.0,415.0,-8.0,48.0,29.36,29.64,171.0,163.0,59.309999999999995,45.35,4.0,23.0,-19.0,346.0,12.0,26.0,300.0,461.0,-319.0,-115.0,2.0,5.0,-12.0,57.0,3.0,5.0,-1.0,1.0,69.0,339.0,-130.0,255.0,-199.0,-84.0,0.0092,0.0214
75995342,0,0,42,121,0.5681,0.13240000000000002,0.2496,-0.042300000000000004,0.3981,-0.044399999999999995,0.35,223.0,-444.0,-14.0,-14.0,-3.0,14.0,-2.0,4.0,1.0,22.0,170.0,311.0,-6.0,43.0,21.519999999999996,22.21,30.0,67.0,14.580000000000002,16.47,-4.0,24.0,-223.0,508.0,4.0,8.0,81.0,147.0,-304.0,361.0,-1.0,1.0,-16.0,16.0,0.0,7.0,0.0,0.0,-71.0,83.0,-145.0,196.0,-74.0,113.0,0.0432,0.0451
75995342,1,1,42,121,0.5681,-0.04830000000000001,0.6059,0.09719999999999995,0.5278,0.08889999999999998,0.55,-223.0,444.0,14.0,14.0,1.0,22.0,-2.0,4.0,-3.0,14.0,-53.0,755.0,8.0,57.0,-3.8000000000000007,34.32,-9.0,132.0,-6.609999999999999,39.97,4.0,8.0,81.0,147.0,-4.0,24.0,-223.0,508.0,304.0,-361.0,2.0,3.0,28.0,60.0,-3.0,4.0,-1.0,1.0,-78.0,312.0,188.0,28.0,266.0,-284.0,0.004400000000000001,0.0208
75997234,0,0,28,116,0.8169,-0.12760000000000002,0.327,-0.11959999999999998,0.4239,-0.10720000000000002,0.3929,-191.0,-248.0,-22.0,-7.0,-3.0,11.0,0.0,3.0,3.0,14.0,-162.0,347.0,-11.0,39.0,-8.43,31.55,-72.0,113.0,-16.35,28.79,-3.0,11.0,-59.0,160.0,-2.0,8.0,-22.0,94.0,-37.0,66.0,0.0,1.0,-1.0,17.0,4.0,3.0,0.0,0.0,-10.0,63.0,-93.0,110.0,-83.0,47.0,0.11149999999999999,0.0347
75997234,1,1,28,106,0.7465,0.029000000000000026,0.4261,0.08649999999999997,0.4896,0.10260000000000002,0.4688,4.0,6.0,13.0,8.0,1.0,15.0,-3.0,6.0,-2.0,11.0,27.0,525.0,6.0,47.0,-0.5,35.0,-3.0,101.0,-1.7099999999999973,29.24,-2.0,8.0,-46.0,113.0,-3.0,9.0,-16.0,98.0,-30.0,15.0,0.0,1.0,21.0,16.0,3.0,2.0,-2.0,2.0,-4.0,52.0,-8.0,11.0,-4.0,-41.0,-0.15239999999999998,0.43
75998277,0,0,25,67,0.5234,-0.0703,0.2142,-0.06440000000000001,0.3438,-0.02779999999999999,0.25,-231.0,-5.0,-19.0,-1.0,0.0,8.0,-5.0,12.0,9.0,12.0,-36.0,133.0,-3.0,22.0,-4.500000000000002,16.62,-8.0,50.0,-5.810000000000002,19.35,19.0,9.0,178.0,79.0,6.0,10.0,153.0,145.0,25.0,-66.0,0.0,1.0,-8.0,10.0,4.0,2.0,2.0,1.0,25.0,75.0,75.0,51.0,50.0,-24.0,0.027999999999999997,0.0886
75998277,1,1,25,57,0.4453,0.3381,0.1166,0.2629,0.2812,0.27780000000000005,0.25,247.0,-5.0,15.0,3.0,11.0,8.0,-10.0,19.0,3.0,5.0,227.0,69.0,19.0,18.0,6.960000000000001,8.62,18.0,12.0,6.7299999999999995,3.29,3.0,12.0,-33.0,230.0,29.0,4.0,261.0,72.0,-294.0,158.0,3.0,0.0,42.0,0.0,2.0,2.0,-4.0,4.0,149.0,24.0,28.0,55.0,-121.0,31.0,-0.4326,0.469
75999774,0,1,18,39,0.4333,0.24,0.1047,0.22730000000000003,0.2045,0.17849999999999996,0.1786,-6.0,-43.0,11.0,4.0,5.0,5.0,-8.0,20.0,3.0,3.0,287.0,58.0,20.0,18.0,22.9,11.6,75.0,25.0,23.42,9.5,1.0,2.0,5.0,20.0,-1.0,2.0,-11.0,22.0,16.0,-2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-19.0,20.0,-19.0,20.0,0.0,1.0
75999774,1,0,18,65,0.7222,-0.042800000000000005,0.2912,0.06519999999999998,0.25,0.031200000000000006,0.25,35.0,-317.0,2.0,-28.0,2.0,7.0,-1.0,7.0,3.0,14.0,-81.0,318.0,7.0,22.0,-19.1,45.43,-24.0,89.0,-6.399999999999999,28.63,5.0,2.0,84.0,24.0,5.0,2.0,79.0,28.0,5.0,-4.0,0.0,0.0,0.0,0.0,3.0,1.0,-1.0,1.0,27.0,0.0,46.0,0.0,19.0,0.0,-0.953,1.0
76012428,0,0,32,89,0.5597,-0.05510000000000004,0.3057,-0.0797,0.3833,-0.020799999999999985,0.3333,-223.0,26.0,-17.0,2.0,-2.0,12.0,-7.0,14.0,5.0,10.0,-38.0,240.0,-6.0,23.0,0.1999999999999993,20.0,15.0,70.0,5.809999999999999,19.5,6.0,7.0,130.0,131.0,-1.0,9.0,1.0,128.0,129.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,6.0,0.0,32.0,31.0,26.0,31.0,-0.8434,1.0
76012428,1,1,32,89,0.5597,0.2224,0.2726,0.22140000000000004,0.35,0.191,0.2778,223.0,-26.0,17.0,-2.0,5.0,10.0,-7.0,14.0,-2.0,12.0,185.0,214.0,11.0,21.0,5.200000000000003,21.4,56.0,38.0,12.23,11.29,-1.0,9.0,1.0,128.0,6.0,7.0,130.0,131.0,-129.0,-3.0,0.0,1.0,-23.0,36.0,1.0,0.0,-1.0,1.0,-2.0,100.0,54.0,69.0,56.0,-31.0,-0.0466,0.0719
76020372,0,0,34,81,0.4682,0.06250000000000001,0.0828,0.10420000000000001,0.25,0.0625,0.25,-766.0,-309.0,-6.0,-17.0,3.0,7.0,-4.0,9.0,5.0,12.0,185.0,49.0,11.0,23.0,16.4,7.0,124.0,12.0,36.9,4.47,3.0,9.0,42.0,126.0,-3.0,5.0,-43.0,77.0,85.0,49.0,1.0,0.0,6.0,0.0,1.0,0.0,-2.0,2.0,8.0,19.0,77.0,82.0,69.0,63.0,0.2082,0.3302
76020372,1,1,34,81,0.4682,0.20829999999999993,0.6047,0.15899999999999997,0.4348,0.10260000000000002,0.4286,766.0,309.0,6.0,17.0,5.0,12.0,-4.0,9.0,3.0,7.0,951.0,358.0,17.0,40.0,47.17,29.83,66.0,68.0,12.300000000000004,21.54,-3.0,5.0,-43.0,77.0,3.0,9.0,42.0,126.0,-85.0,-49.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,3.0,9.0,0.0,0.0,0.0,-9.0,0.0,-0.2923,1.0
76022872,0,0,37,122,0.6559,-0.1255,0.5048,-0.1094,0.4375,-0.10719999999999996,0.4286,-256.0,95.0,-14.0,-4.0,-3.0,12.0,0.0,2.0,3.0,14.0,-87.0,475.0,-7.0,28.0,3.530000000000001,39.58,-10.0,109.0,4.650000000000002,30.38,6.0,7.0,54.0,119.0,2.0,10.0,69.0,111.0,-15.0,8.0,-2.0,2.0,-14.0,14.0,1.0,3.0,1.0,1.0,-41.0,78.0,-7.0,43.0,34.0,-35.0,0.07250000000000001,0.0221
76022872,1,1,37,122,0.6559,0.13289999999999996,0.4038,0.10940000000000005,0.5,0.10709999999999997,0.5,256.0,-95.0,14.0,4.0,3.0,14.0,0.0,2.0,-3.0,12.0,169.0,380.0,7.0,32.0,5.149999999999999,27.14,-18.0,135.0,-5.329999999999998,35.97,2.0,10.0,69.0,111.0,6.0,7.0,54.0,119.0,15.0,-8.0,-1.0,2.0,-15.0,18.0,-3.0,5.0,-1.0,1.0,30.0,57.0,131.0,12.0,101.0,-45.0,-0.22,0.242
76023273,0,0,21,77,0.7404,0.0121,0.0925,0.020800000000000013,0.2188,0.0,0.1667,-78.0,-124.0,-5.0,-13.0,0.0,6.0,-3.0,21.0,3.0,9.0,13.0,103.0,2.0,21.0,2.1599999999999966,17.17,13.0,32.0,1.9600000000000009,12.5,-2.0,7.0,-40.0,110.0,2.0,5.0,33.0,89.0,-73.0,21.0,1.0,0.0,23.0,0.0,2.0,1.0,-2.0,3.0,-6.0,38.0,0.0,0.0,6.0,-38.0,-0.0597,0.2676
76023273,1,1,21,77,0.7404,0.0829,0.2038,0.07289999999999996,0.3542,0.08329999999999999,0.25,78.0,124.0,5.0,13.0,3.0,9.0,-3.0,21.0,0.0,6.0,91.0,227.0,7.0,34.0,1.2800000000000011,25.22,0.0,45.0,-1.1099999999999994,14.29,2.0,5.0,33.0,89.0,-2.0,7.0,-40.0,110.0,73.0,-21.0,1.0,0.0,9.0,0.0,0.0,2.0,1.0,1.0,23.0,24.0,9.0,30.0,-14.0,6.0,0.1779,0.0383
76032608,0,1,4,4,0.0471,0.0107,0.0134,0.0455,0.0568,0.0357,0.0357,3.0,0.0,4.0,0.0,1.0,1.0,-1.0,26.0,0.0,1.0,8.0,10.0,4.0,5.0,-1.0,10.0,6.0,10.0,9.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.0,0.0,-27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
76032608,1,0,4,4,0.0471,0.006699999999999999,0.0134,0.0,0.0568,0.0,0.0357,-3.0,0.0,-4.0,0.0,0.0,1.0,-1.0,26.0,1.0,1.0,5.0,10.0,0.0,5.0,5.0,10.0,5.0,10.0,0.0,0.0,1.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
76042700,0,0,28,110,0.7746,0.0917,0.3066,-0.08000000000000002,0.43,-0.035699999999999954,0.4286,78.0,-289.0,-16.0,-14.0,-1.0,12.0,0.0,0.0,1.0,16.0,184.0,229.0,-8.0,43.0,18.47,19.08,56.0,64.0,14.620000000000001,21.19,-4.0,14.0,-86.0,255.0,1.0,11.0,-57.0,163.0,-29.0,92.0,1.0,0.0,14.0,0.0,-1.0,7.0,0.0,0.0,-12.0,49.0,1.0,54.0,13.0,5.0,0.018800000000000004,0.0355
76042700,1,1,28,110,0.7746,-0.0917,0.6934,0.08000000000000007,0.57,0.035699999999999954,0.5714,-78.0,289.0,16.0,14.0,1.0,16.0,0.0,0.0,-1.0,12.0,106.0,518.0,8.0,57.0,4.329999999999998,32.38,-9.0,142.0,-4.299999999999997,36.55,1.0,11.0,-57.0,163.0,-4.0,14.0,-86.0,255.0,29.0,-92.0,-1.0,4.0,-23.0,58.0,2.0,2.0,0.0,0.0,-87.0,201.0,-45.0,114.0,42.0,-87.0,0.0024000000000000063,0.0452
76042942,0,0,28,104,0.7376,-0.10069999999999998,0.2825,-0.11700000000000002,0.3462,-0.04169999999999999,0.25,-242.0,69.0,-14.0,0.0,-2.0,7.0,-4.0,14.0,2.0,7.0,-93.0,263.0,-7.0,18.0,-3.5700000000000003,37.57,-5.0,56.0,-4.770000000000001,17.69,-1.0,2.0,-18.0,30.0,-3.0,6.0,-42.0,72.0,24.0,-42.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,-14.0,44.0,-6.0,18.0,8.0,-26.0,-0.037200000000000004,0.0693
76042942,1,1,28,92,0.6525,0.22060000000000002,0.2086,0.17460000000000003,0.3462,0.125,0.25,377.0,-85.0,14.0,0.0,2.0,7.0,-4.0,14.0,-2.0,7.0,194.0,200.0,7.0,18.0,15.21,28.57,50.0,57.0,11.399999999999999,17.51,-5.0,6.0,-57.0,72.0,0.0,2.0,-1.0,21.0,-56.0,51.0,0.0,0.0,0.0,0.0,-3.0,3.0,-2.0,2.0,12.0,0.0,15.0,0.0,3.0,0.0,-0.7058,1.0
76045205,0,1,41,130,0.6341,0.022700000000000053,0.5365,0.12500000000000006,0.3977,0.07150000000000001,0.3571,-38.0,535.0,18.0,0.0,2.0,10.0,-1.0,8.0,-1.0,10.0,-210.0,918.0,11.0,35.0,-32.8,91.8,-33.0,193.0,-11.14,60.35,3.0,13.0,3.0,168.0,9.0,15.0,166.0,161.0,-163.0,7.0,2.0,0.0,11.0,0.0,0.0,6.0,0.0,0.0,72.0,47.0,40.0,49.0,-32.0,2.0,0.0114,0.0349
76045205,1,0,41,130,0.6341,-0.05710000000000001,0.2238,-0.07950000000000002,0.3977,-0.035699999999999954,0.3571,38.0,-535.0,-18.0,0.0,-1.0,10.0,-1.0,8.0,2.0,10.0,-172.0,383.0,-7.0,35.0,-14.859999999999996,38.3,-11.0,81.0,-3.5,25.62,9.0,15.0,166.0,161.0,3.0,13.0,3.0,168.0,163.0,-7.0,-1.0,2.0,-22.0,26.0,2.0,3.0,0.0,2.0,-37.0,119.0,102.0,88.0,139.0,-31.0,0.0006999999999999992,0.0475
76045306,0,1,28,67,0.4752,0.17529999999999998,0.0176,0.2803,0.1364,0.15,0.1,51.0,-9.0,4.0,3.0,4.0,2.0,-5.0,16.0,5.0,2.0,149.0,13.0,14.0,6.0,20.5,6.5,50.0,10.0,13.810000000000002,4.95,0.0,2.0,4.0,16.0,1.0,2.0,24.0,24.0,-20.0,-8.0,-2.0,2.0,-13.0,13.0,0.0,1.0,-1.0,1.0,-24.0,24.0,4.0,0.0,28.0,-24.0,0.6209,0.3791
76045306,1,0,28,71,0.5035,0.06930000000000001,0.0823,0.089,0.1818,0.14170000000000002,0.15,-159.0,50.0,-11.0,2.0,4.0,3.0,-5.0,15.0,5.0,2.0,79.0,62.0,5.0,8.0,-0.5300000000000011,20.67,18.0,23.0,10.940000000000001,3.21,4.0,0.0,68.0,0.0,-2.0,3.0,-12.0,28.0,80.0,-28.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,4.0,55.0,0.0,43.0,-4.0,-0.5966,0.6114
76050389,0,1,24,77,0.6471,0.0691,0.4519,0.11849999999999994,0.4868,0.16670000000000001,0.4583,38.0,135.0,15.0,8.0,4.0,11.0,-3.0,6.0,-1.0,7.0,196.0,362.0,9.0,37.0,4.290000000000006,32.91,28.0,56.0,7.200000000000001,14.1,3.0,8.0,17.0,107.0,8.0,10.0,57.0,128.0,-40.0,-21.0,0.0,1.0,11.0,6.0,-2.0,4.0,1.0,0.0,29.0,46.0,-9.0,23.0,-38.0,-23.0,-0.2076,0.2606
76050389,1,0,24,77,0.6471,0.0761,0.2834,-0.07900000000000001,0.3816,-0.041700000000000015,0.2917,-38.0,-135.0,-15.0,-8.0,-1.0,7.0,-3.0,6.0,4.0,11.0,158.0,227.0,-6.0,29.0,31.740000000000002,32.43,76.0,66.0,35.9,20.65,8.0,10.0,57.0,128.0,3.0,8.0,17.0,107.0,40.0,21.0,0.0,2.0,-16.0,56.0,1.0,3.0,2.0,0.0,12.0,84.0,-16.0,82.0,-28.0,-2.0,-0.0218,0.0327
76056759,0,1,34,83,0.4854,0.07,0.4228,0.14709999999999995,0.4853,0.2,0.45,-37.0,30.0,10.0,8.0,4.0,9.0,-4.0,4.0,0.0,7.0,101.0,137.0,10.0,33.0,3.089999999999998,15.22,35.0,35.0,7.98,11.34,26.0,22.0,216.0,142.0,-16.0,22.0,-156.0,240.0,372.0,-98.0,-1.0,1.0,-13.0,13.0,2.0,4.0,-3.0,3.0,-66.0,124.0,142.0,56.0,208.0,-68.0,0.011,0.0161
76056759,1,0,34,83,0.4854,0.177,0.3302,0.0,0.3676,0.0,0.35,37.0,-30.0,-10.0,-8.0,0.0,7.0,-4.0,4.0,4.0,9.0,138.0,107.0,0.0,25.0,19.71,15.29,33.0,31.0,8.12,8.92,-16.0,22.0,-156.0,240.0,26.0,22.0,216.0,142.0,-372.0,98.0,1.0,0.0,25.0,0.0,-2.0,3.0,-1.0,1.0,102.0,58.0,-77.0,103.0,-179.0,45.0,-0.19419999999999998,0.4626
76057451,0,1,91,395,0.8624,-0.03170000000000006,0.5954,0.09089999999999998,0.5455,0.10719999999999996,0.5714,-13.0,133.0,16.0,8.0,3.0,16.0,0.0,0.0,-3.0,12.0,116.0,415.0,8.0,48.0,2.009999999999998,25.94,76.0,64.0,20.189999999999998,16.96,5.0,8.0,43.0,100.0,-97.0,102.0,-1217.0,1295.0,1260.0,-1195.0,-10.0,11.0,-243.0,262.0,3.0,2.0,0.0,0.0,-839.0,914.0,16.0,56.0,855.0,-858.0,0.0402,0.022
76057451,1,0,91,395,0.8624,0.031700000000000006,0.4046,-0.09090000000000004,0.4545,-0.10719999999999996,0.4286,13.0,-133.0,-16.0,-8.0,-3.0,12.0,0.0,0.0,3.0,16.0,129.0,282.0,-8.0,40.0,22.17,23.5,106.0,52.0,41.82,13.87,-97.0,102.0,-1217.0,1295.0,5.0,8.0,43.0,100.0,-1260.0,1195.0,3.0,0.0,46.0,0.0,-12.0,15.0,0.0,0.0,27.0,44.0,-378.0,381.0,-405.0,337.0,-0.0313,0.0621
76057722,0,1,39,114,0.5787,0.11549999999999999,0.1205,0.12119999999999997,0.3871,0.1194,0.325,106.0,-126.0,26.0,2.0,3.0,13.0,-4.0,16.0,-3.0,11.0,185.0,169.0,13.0,48.0,9.120000000000001,13.0,22.0,48.0,8.89,14.75,20.0,38.0,473.0,677.0,-2.0,8.0,-65.0,155.0,538.0,522.0,-2.0,2.0,-8.0,8.0,4.0,4.0,-2.0,7.0,-49.0,60.0,228.0,397.0,277.0,337.0,0.3231,0.0226
76057722,1,0,39,114,0.5787,0.03889999999999999,0.2104,-0.09599999999999997,0.371,-0.052800000000000014,0.275,-106.0,126.0,-26.0,-2.0,-3.0,11.0,-4.0,16.0,3.0,13.0,79.0,295.0,-13.0,46.0,19.93,26.82,89.0,52.0,32.85,12.62,-2.0,8.0,-65.0,155.0,20.0,38.0,473.0,677.0,-538.0,-522.0,3.0,1.0,39.0,25.0,-2.0,3.0,2.0,1.0,208.0,126.0,-37.0,69.0,-245.0,-57.0,-0.0484,0.0717
76064593,0,1,25,91,0.7222,0.2324,0.2688,0.17149999999999993,0.4167,0.15000000000000002,0.25,325.0,-97.0,20.0,-1.0,2.0,6.0,-4.0,11.0,-2.0,7.0,145.0,275.0,10.0,30.0,6.670000000000002,45.83,35.0,95.0,14.46,35.58,1.0,5.0,21.0,41.0,2.0,3.0,21.0,40.0,0.0,1.0,-1.0,1.0,-5.0,5.0,0.0,3.0,0.0,0.0,-30.0,40.0,2.0,19.0,32.0,-21.0,0.2423,0.101
76064593,1,0,25,91,0.7222,-0.13449999999999998,0.3636,-0.12179999999999996,0.4306,-0.041700000000000015,0.2917,-325.0,97.0,-20.0,1.0,-2.0,7.0,-4.0,11.0,2.0,6.0,-180.0,372.0,-10.0,31.0,-14.740000000000002,53.14,-30.0,130.0,0.6099999999999994,37.21,2.0,3.0,21.0,40.0,1.0,5.0,21.0,41.0,0.0,-1.0,1.0,0.0,15.0,0.0,-1.0,2.0,1.0,0.0,19.0,22.0,26.0,0.0,7.0,-22.0,-0.008899999999999991,0.0768
76071073,0,0,25,84,0.6667,-0.0012000000000000066,0.1804,0.014600000000000002,0.2632,0.041700000000000015,0.25,-24.0,-106.0,-3.0,-11.0,0.0,7.0,-4.0,10.0,0.0,11.0,-26.0,140.0,0.0,20.0,-3.710000000000001,20.0,-7.0,44.0,1.9000000000000004,12.74,-1.0,19.0,-18.0,252.0,1.0,12.0,-29.0,193.0,11.0,59.0,0.0,2.0,-22.0,33.0,4.0,4.0,-4.0,4.0,1.0,88.0,15.0,45.0,14.0,-43.0,-0.0046,0.0385
76071073,1,1,25,81,0.6429,-0.04770000000000002,0.3548,0.0504,0.4079,0.06539999999999996,0.3929,-116.0,124.0,1.0,11.0,0.0,11.0,-4.0,10.0,0.0,7.0,-110.0,325.0,2.0,31.0,-10.0,29.55,-36.0,108.0,-16.78,37.57,5.0,10.0,28.0,150.0,-3.0,20.0,-23.0,266.0,51.0,-116.0,1.0,3.0,9.0,22.0,1.0,2.0,1.0,0.0,-38.0,206.0,1.0,91.0,39.0,-115.0,0.0276,0.0542
76079057,0,1,36,135,0.7418,-0.01539999999999997,0.4951,0.04349999999999998,0.5652,0.035699999999999954,0.5,-56.0,209.0,7.0,17.0,1.0,14.0,-1.0,5.0,0.0,9.0,-254.0,857.0,4.0,52.0,-21.009999999999998,61.21,-62.0,147.0,-23.71,49.74,5.0,13.0,3.0,234.0,-3.0,6.0,-18.0,61.0,21.0,173.0,-1.0,1.0,-14.0,14.0,-1.0,4.0,1.0,1.0,4.0,39.0,-21.0,117.0,-25.0,78.0,0.0068000000000000005,0.048
76079057,1,0,36,145,0.7967,-0.08840000000000003,0.4908,-0.05429999999999996,0.3913,-0.07139999999999996,0.3571,-187.0,197.0,-11.0,-15.0,-2.0,10.0,-1.0,5.0,3.0,13.0,-373.0,773.0,-5.0,36.0,-27.299999999999997,77.3,-71.0,181.0,-16.260000000000005,53.81,-2.0,7.0,-13.0,68.0,-1.0,25.0,-48.0,343.0,35.0,-275.0,2.0,0.0,37.0,0.0,-3.0,4.0,-1.0,1.0,51.0,113.0,33.0,0.0,-18.0,-113.0,0.0404,0.0423
76089271,0,0,29,112,0.7568,-0.06479999999999997,0.4053,-0.1119,0.4333,-0.017900000000000027,0.3929,-91.0,1.0,-17.0,-1.0,-2.0,11.0,-5.0,7.0,3.0,10.0,-161.0,383.0,-8.0,26.0,-10.149999999999999,34.82,3.0,108.0,0.28000000000000114,32.96,3.0,6.0,35.0,60.0,1.0,15.0,-39.0,234.0,74.0,-174.0,3.0,1.0,35.0,6.0,2.0,3.0,0.0,0.0,53.0,66.0,-9.0,9.0,-62.0,-57.0,-0.05900000000000001,0.0826
76089271,1,1,29,111,0.75,0.0267,0.4094,0.12140000000000001,0.45,0.10120000000000001,0.3571,55.0,2.0,10.0,1.0,1.0,10.0,-4.0,7.0,-1.0,11.0,-119.0,402.0,5.0,27.0,-14.470000000000002,40.2,-65.0,125.0,-19.549999999999997,37.62,5.0,13.0,26.0,200.0,4.0,5.0,29.0,50.0,-3.0,150.0,2.0,1.0,32.0,2.0,2.0,4.0,-3.0,3.0,42.0,37.0,-20.0,105.0,-62.0,68.0,-0.35109999999999997,0.4059
